station,valid,drct,sped
IND,2016-01-21 09:16,170.00,4.60
IND,2016-01-21 09:54,90.00,4.60
IND,2016-01-21 10:36,80.00,4.60
IND,2016-01-21 10:54,90.00,8.05
IND,2016-01-21 11:21,90.00,4.60
IND,2016-01-21 11:44,90.00,5.75
IND,2016-01-21 11:54,80.00,6.90
IND,2016-01-21 12:25,110.00,4.60
IND,2016-01-21 12:54,90.00,4.60
IND,2016-01-21 13:54,120.00,4.60
IND,2016-01-21 14:54,90.00,9.20
IND,2016-01-21 15:54,100.00,9.20
IND,2016-01-21 16:54,100.00,11.50
IND,2016-01-21 17:54,80.00,10.35
IND,2016-01-21 18:54,80.00,10.35
IND,2016-01-21 19:54,70.00,10.35
IND,2016-01-21 20:54,100.00,5.75
IND,2016-01-21 21:54,120.00,8.05
IND,2016-01-21 22:54,80.00,10.35
IND,2016-01-21 23:54,60.00,6.90
IND,2016-01-22 00:54,70.00,11.50
IND,2016-01-22 01:54,70.00,9.20
IND,2016-01-22 02:54,60.00,8.05
IND,2016-01-22 03:54,60.00,9.20
IND,2016-01-22 04:54,50.00,9.20
IND,2016-01-22 05:54,50.00,11.50
IND,2016-01-22 06:54,40.00,12.65
IND,2016-01-22 07:54,50.00,13.80
IND,2016-01-22 08:54,60.00,12.65
IND,2016-01-22 09:54,50.00,12.65
IND,2016-01-22 10:54,40.00,12.65
IND,2016-01-22 11:54,50.00,12.65
IND,2016-01-22 12:54,40.00,16.10
IND,2016-01-22 13:54,40.00,17.25
IND,2016-01-22 14:54,40.00,17.25
IND,2016-01-22 15:54,40.00,14.95
IND,2016-01-22 16:54,30.00,17.25
IND,2016-01-22 17:54,30.00,14.95
IND,2016-01-22 18:54,40.00,21.85
IND,2016-01-22 19:54,30.00,21.85
IND,2016-01-22 20:54,40.00,23.00
IND,2016-01-22 21:54,20.00,21.85
IND,2016-01-22 22:54,20.00,12.65
IND,2016-01-22 23:54,10.00,18.40
IND,2016-01-23 00:54,10.00,16.10
IND,2016-01-23 01:54,10.00,16.10
IND,2016-01-23 02:06,10.00,19.55
IND,2016-01-23 02:54,10.00,20.70
IND,2016-01-23 03:54,10.00,18.40
IND,2016-01-23 04:54,10.00,17.25
IND,2016-01-23 05:54,20.00,14.95
IND,2016-01-23 06:54,10.00,16.10
IND,2016-01-23 07:54,10.00,14.95
IND,2016-01-23 08:54,360.00,14.95
IND,2016-01-23 09:54,360.00,18.40
IND,2016-01-23 10:54,350.00,10.35
IND,2016-01-23 11:54,360.00,9.20
IND,2016-01-23 12:54,350.00,10.35
IND,2016-01-23 13:04,350.00,8.05
IND,2016-01-23 13:36,340.00,11.50
IND,2016-01-23 13:54,350.00,13.80
IND,2016-01-23 14:54,360.00,13.80
IND,2016-01-23 15:54,30.00,14.95
IND,2016-01-23 16:54,360.00,17.25
IND,2016-01-23 17:54,340.00,14.95
IND,2016-01-23 18:54,350.00,10.35
IND,2016-01-23 19:54,350.00,11.50
IND,2016-01-23 20:54,330.00,11.50
IND,2016-01-23 21:54,330.00,13.80
IND,2016-01-23 22:54,330.00,6.90
IND,2016-01-23 23:54,300.00,3.45
IND,2016-01-24 00:54,250.00,5.75
IND,2016-01-24 01:54,270.00,4.60
IND,2016-01-24 02:54,240.00,5.75
IND,2016-01-24 03:54,240.00,5.75
IND,2016-01-24 04:54,220.00,3.45
IND,2016-01-24 05:54,220.00,5.75
IND,2016-01-24 06:54,250.00,5.75
IND,2016-01-24 07:54,230.00,3.45
IND,2016-01-24 08:54,220.00,4.60
IND,2016-01-24 09:54,210.00,5.75
IND,2016-01-24 10:54,210.00,5.75
IND,2016-01-24 11:54,200.00,4.60
IND,2016-01-24 12:54,180.00,8.05
IND,2016-01-24 14:54,200.00,10.35
IND,2016-01-24 15:54,210.00,13.80
IND,2016-01-24 16:54,200.00,16.10
IND,2016-01-24 17:54,210.00,14.95
IND,2016-01-24 18:54,200.00,13.80
IND,2016-01-24 19:54,210.00,13.80
IND,2016-01-24 20:54,220.00,16.10
IND,2016-01-24 21:54,210.00,10.35
IND,2016-01-24 22:54,190.00,8.05
IND,2016-01-24 23:54,170.00,11.50
IND,2016-01-25 00:54,180.00,9.20
IND,2016-01-25 01:54,180.00,10.35
IND,2016-01-25 02:54,170.00,6.90
IND,2016-01-25 03:54,170.00,8.05
IND,2016-01-25 04:54,160.00,8.05
IND,2016-01-25 05:54,170.00,10.35
IND,2016-01-25 06:54,170.00,6.90
IND,2016-01-25 07:54,150.00,6.90
IND,2016-01-25 08:54,160.00,10.35
IND,2016-01-25 09:54,150.00,8.05
IND,2016-01-25 10:54,140.00,9.20
IND,2016-01-25 11:54,140.00,9.20
IND,2016-01-25 12:54,140.00,6.90
IND,2016-01-25 13:54,140.00,8.05
IND,2016-01-25 14:54,150.00,12.65
IND,2016-01-25 15:39,160.00,11.50
IND,2016-01-25 15:54,170.00,12.65
IND,2016-01-25 16:54,160.00,11.50
IND,2016-01-25 17:54,150.00,12.65
IND,2016-01-25 18:54,150.00,16.10
IND,2016-01-25 19:33,160.00,13.80
IND,2016-01-25 19:54,150.00,13.80
IND,2016-01-25 20:38,150.00,12.65
IND,2016-01-25 20:54,150.00,13.80
IND,2016-01-25 21:54,170.00,13.80
IND,2016-01-25 22:54,170.00,16.10
IND,2016-01-25 23:54,180.00,14.95
IND,2016-01-26 00:54,190.00,16.10
IND,2016-01-26 01:54,180.00,17.25
IND,2016-01-26 02:54,190.00,14.95
IND,2016-01-26 03:54,190.00,11.50
IND,2016-01-26 04:54,220.00,17.25
IND,2016-01-26 05:54,230.00,20.70
IND,2016-01-26 06:09,240.00,21.85
IND,2016-01-26 06:43,240.00,28.75
IND,2016-01-26 06:54,250.00,26.45
IND,2016-01-26 07:54,260.00,24.15
IND,2016-01-26 08:39,260.00,20.70
IND,2016-01-26 08:54,270.00,27.60
IND,2016-01-26 09:07,250.00,27.60
IND,2016-01-26 09:54,250.00,17.25
IND,2016-01-26 10:54,250.00,18.40
IND,2016-01-26 11:54,270.00,17.25
IND,2016-01-26 12:54,260.00,17.25
IND,2016-01-26 13:54,280.00,20.70
IND,2016-01-26 14:30,250.00,16.10
IND,2016-01-26 14:54,250.00,19.55
IND,2016-01-26 15:54,270.00,21.85
IND,2016-01-26 16:54,270.00,19.55
IND,2016-01-26 17:54,260.00,16.10
IND,2016-01-26 18:54,270.00,16.10
IND,2016-01-26 19:54,270.00,19.55
IND,2016-01-26 20:54,260.00,17.25
IND,2016-01-26 21:54,270.00,11.50
IND,2016-01-26 22:54,280.00,16.10
IND,2016-01-26 23:54,270.00,20.70
IND,2016-01-27 00:54,290.00,11.50
IND,2016-01-27 01:54,290.00,13.80
IND,2016-01-27 02:54,290.00,17.25
IND,2016-01-27 03:54,300.00,13.80
IND,2016-01-27 04:54,300.00,10.35
IND,2016-01-27 05:54,300.00,11.50
IND,2016-01-27 06:54,270.00,12.65
IND,2016-01-27 07:54,290.00,12.65
IND,2016-01-27 08:54,290.00,10.35
IND,2016-01-27 09:54,300.00,10.35
IND,2016-01-27 10:54,280.00,11.50
IND,2016-01-27 11:54,260.00,9.20
IND,2016-01-27 12:54,280.00,5.75
IND,2016-01-27 13:54,290.00,8.05
IND,2016-01-27 14:54,null,6.90
IND,2016-01-27 15:54,230.00,6.90
IND,2016-01-27 16:54,230.00,10.35
IND,2016-01-27 17:54,260.00,10.35
IND,2016-01-27 18:54,280.00,8.05
IND,2016-01-27 19:54,230.00,8.05
IND,2016-01-27 20:54,220.00,10.35
IND,2016-01-27 21:19,230.00,5.75
IND,2016-01-27 21:54,210.00,11.50
IND,2016-01-27 22:54,200.00,8.05
IND,2016-01-27 23:54,180.00,9.20
IND,2016-01-28 00:54,190.00,8.05
IND,2016-01-28 01:54,190.00,11.50
IND,2016-01-28 02:54,180.00,11.50
IND,2016-01-28 03:54,190.00,10.35
IND,2016-01-28 04:54,210.00,10.35
IND,2016-01-28 05:54,200.00,14.95
IND,2016-01-28 06:54,210.00,13.80
IND,2016-01-28 07:54,200.00,11.50
IND,2016-01-28 08:54,200.00,13.80
IND,2016-01-28 09:54,210.00,12.65
IND,2016-01-28 10:54,200.00,10.35
IND,2016-01-28 11:54,220.00,13.80
IND,2016-01-28 12:54,220.00,16.10
IND,2016-01-28 13:54,220.00,14.95
IND,2016-01-28 14:54,230.00,19.55
IND,2016-01-28 15:54,240.00,21.85
IND,2016-01-28 16:54,240.00,19.55
IND,2016-01-28 17:54,250.00,18.40
IND,2016-01-28 18:54,240.00,20.70
IND,2016-01-28 19:54,260.00,21.85
IND,2016-01-28 20:54,280.00,13.80
IND,2016-01-28 21:54,280.00,14.95
IND,2016-01-28 22:54,270.00,8.05
IND,2016-01-28 23:54,260.00,10.35
IND,2016-01-29 00:42,300.00,12.65
IND,2016-01-29 00:54,290.00,14.95
IND,2016-01-29 01:06,290.00,13.80
IND,2016-01-29 01:54,300.00,16.10
IND,2016-01-29 02:54,290.00,13.80
IND,2016-01-29 03:54,290.00,14.95
IND,2016-01-29 04:25,290.00,13.80
IND,2016-01-29 04:54,300.00,12.65
IND,2016-01-29 05:54,310.00,14.95
IND,2016-01-29 06:17,310.00,11.50
IND,2016-01-29 06:47,320.00,10.35
IND,2016-01-29 06:54,320.00,10.35
IND,2016-01-29 07:39,330.00,11.50
IND,2016-01-29 07:54,330.00,8.05
IND,2016-01-29 08:33,330.00,14.95
IND,2016-01-29 08:54,320.00,11.50
IND,2016-01-29 09:22,320.00,10.35
IND,2016-01-29 09:54,320.00,12.65
IND,2016-01-29 10:54,320.00,14.95
IND,2016-01-29 11:54,320.00,11.50
IND,2016-01-29 12:54,330.00,8.05
IND,2016-01-29 13:54,310.00,6.90
IND,2016-01-29 14:54,310.00,11.50
IND,2016-01-29 15:54,300.00,8.05
IND,2016-01-29 16:54,290.00,10.35
IND,2016-01-29 17:54,290.00,8.05
IND,2016-01-29 18:54,250.00,6.90
IND,2016-01-29 19:54,240.00,10.35
IND,2016-01-29 20:54,180.00,3.45
IND,2016-01-29 21:54,210.00,5.75
IND,2016-01-29 22:54,190.00,5.75
IND,2016-01-29 23:54,190.00,6.90
IND,2016-01-30 00:54,140.00,8.05
IND,2016-01-30 01:54,170.00,9.20
IND,2016-01-30 02:54,160.00,6.90
IND,2016-01-30 03:54,160.00,10.35
IND,2016-01-30 04:54,180.00,9.20
IND,2016-01-30 05:54,160.00,9.20
IND,2016-01-30 06:54,170.00,9.20
IND,2016-01-30 07:54,170.00,9.20
IND,2016-01-30 08:54,180.00,12.65
IND,2016-01-30 09:54,190.00,17.25
IND,2016-01-30 10:54,180.00,10.35
IND,2016-01-30 11:54,180.00,8.05
IND,2016-01-30 12:54,170.00,6.90
IND,2016-01-30 13:54,170.00,9.20
IND,2016-01-30 14:54,190.00,10.35
IND,2016-01-30 15:54,220.00,12.65
IND,2016-01-30 16:54,230.00,14.95
IND,2016-01-30 17:54,220.00,14.95
IND,2016-01-30 18:54,200.00,18.40
IND,2016-01-30 19:54,260.00,13.80
IND,2016-01-30 20:54,250.00,13.80
IND,2016-01-30 21:54,250.00,13.80
IND,2016-01-30 22:54,230.00,6.90
IND,2016-01-31 00:54,190.00,10.35
IND,2016-01-31 01:54,170.00,10.35
IND,2016-01-31 02:54,180.00,9.20
IND,2016-01-31 03:54,190.00,8.05
IND,2016-01-31 04:54,190.00,6.90
IND,2016-01-31 05:54,170.00,9.20
IND,2016-01-31 06:54,150.00,8.05
IND,2016-01-31 07:54,160.00,5.75
IND,2016-01-31 08:54,160.00,6.90
IND,2016-01-31 09:54,160.00,10.35
IND,2016-01-31 10:54,150.00,11.50
IND,2016-01-31 11:54,150.00,8.05
IND,2016-01-31 12:40,140.00,4.60
IND,2016-01-31 12:54,130.00,5.75
IND,2016-01-31 13:54,170.00,6.90
IND,2016-01-31 14:54,210.00,20.70
IND,2016-01-31 15:54,200.00,20.70
IND,2016-01-31 16:54,210.00,19.55
IND,2016-01-31 17:54,200.00,20.70
IND,2016-01-31 18:37,210.00,23.00
IND,2016-01-31 18:54,210.00,23.00
IND,2016-01-31 19:54,210.00,20.70
IND,2016-01-31 20:54,210.00,17.25
IND,2016-01-31 21:54,220.00,20.70
IND,2016-01-31 22:54,220.00,19.55
IND,2016-01-31 23:54,220.00,16.10
IND,2016-02-01 00:54,220.00,17.25
IND,2016-02-01 01:31,290.00,19.55
IND,2016-02-01 01:54,280.00,16.10
IND,2016-02-01 02:54,290.00,17.25
IND,2016-02-01 03:54,320.00,16.10
IND,2016-02-01 04:05,310.00,19.55
IND,2016-02-01 04:38,310.00,14.95
IND,2016-02-01 04:54,310.00,13.80
IND,2016-02-01 05:03,310.00,11.50
IND,2016-02-01 05:51,300.00,12.65
IND,2016-02-01 05:54,300.00,10.35
IND,2016-02-01 06:38,300.00,9.20
IND,2016-02-01 06:44,310.00,8.05
IND,2016-02-01 06:54,330.00,5.75
IND,2016-02-01 07:45,310.00,8.05
IND,2016-02-01 07:54,310.00,9.20
IND,2016-02-01 08:54,300.00,5.75
IND,2016-02-01 09:54,0.00,0.00
IND,2016-02-01 10:25,0.00,0.00
IND,2016-02-01 10:54,270.00,3.45
IND,2016-02-01 11:54,310.00,3.45
IND,2016-02-01 12:54,0.00,0.00
IND,2016-02-01 13:54,0.00,0.00
IND,2016-02-01 14:02,0.00,0.00
IND,2016-02-01 14:28,0.00,0.00
IND,2016-02-01 14:54,0.00,0.00
IND,2016-02-01 15:14,0.00,0.00
IND,2016-02-01 15:54,0.00,0.00
IND,2016-02-01 16:54,0.00,0.00
IND,2016-02-01 17:54,null,3.45
IND,2016-02-01 18:54,0.00,0.00
IND,2016-02-01 19:54,350.00,5.75
IND,2016-02-01 20:54,330.00,6.90
IND,2016-02-01 21:54,330.00,5.75
IND,2016-02-01 22:54,330.00,5.75
IND,2016-02-01 23:54,10.00,6.90
IND,2016-02-02 00:54,40.00,9.20
IND,2016-02-02 01:54,40.00,6.90
IND,2016-02-02 02:54,50.00,8.05
IND,2016-02-02 03:54,50.00,9.20
IND,2016-02-02 04:54,80.00,5.75
IND,2016-02-02 05:54,40.00,3.45
IND,2016-02-02 06:54,70.00,9.20
IND,2016-02-02 07:54,70.00,8.05
IND,2016-02-02 08:54,60.00,8.05
IND,2016-02-02 09:54,80.00,10.35
IND,2016-02-02 10:54,80.00,11.50
IND,2016-02-02 11:54,90.00,13.80
IND,2016-02-02 12:54,90.00,13.80
IND,2016-02-02 13:54,100.00,12.65
IND,2016-02-02 14:54,110.00,16.10
IND,2016-02-02 15:54,110.00,18.40
IND,2016-02-02 16:49,120.00,19.55
IND,2016-02-02 16:54,120.00,19.55
IND,2016-02-02 17:54,120.00,20.70
IND,2016-02-02 18:19,120.00,17.25
IND,2016-02-02 18:54,130.00,19.55
IND,2016-02-02 19:04,120.00,13.80
IND,2016-02-02 19:27,130.00,18.40
IND,2016-02-02 19:50,150.00,14.95
IND,2016-02-02 19:54,140.00,13.80
IND,2016-02-02 20:11,140.00,14.95
IND,2016-02-02 20:54,140.00,17.25
IND,2016-02-02 21:54,140.00,14.95
IND,2016-02-02 22:54,140.00,17.25
IND,2016-02-02 23:54,160.00,13.80
IND,2016-02-03 00:49,170.00,18.40
IND,2016-02-03 00:54,150.00,18.40
IND,2016-02-03 01:06,150.00,20.70
IND,2016-02-03 01:38,160.00,18.40
IND,2016-02-03 01:54,160.00,19.55
IND,2016-02-03 02:31,160.00,24.15
IND,2016-02-03 02:51,170.00,20.70
IND,2016-02-03 02:54,170.00,20.70
IND,2016-02-03 03:45,180.00,19.55
IND,2016-02-03 03:54,180.00,18.40
IND,2016-02-03 04:54,200.00,17.25
IND,2016-02-03 05:35,190.00,13.80
IND,2016-02-03 05:54,190.00,17.25
IND,2016-02-03 06:14,200.00,16.10
IND,2016-02-03 06:36,240.00,12.65
IND,2016-02-03 06:54,250.00,10.35
IND,2016-02-03 07:54,240.00,11.50
IND,2016-02-03 08:54,240.00,11.50
IND,2016-02-03 09:54,230.00,9.20
IND,2016-02-03 10:54,210.00,10.35
IND,2016-02-03 11:54,230.00,14.95
IND,2016-02-03 12:54,220.00,12.65
IND,2016-02-03 13:54,220.00,18.40
IND,2016-02-03 14:54,240.00,20.70
IND,2016-02-03 15:54,250.00,20.70
IND,2016-02-03 16:54,240.00,26.45
IND,2016-02-03 17:54,250.00,25.30
IND,2016-02-03 18:51,250.00,24.15
IND,2016-02-03 18:54,250.00,24.15
IND,2016-02-03 19:54,250.00,28.75
IND,2016-02-03 20:54,250.00,20.70
IND,2016-02-03 21:54,270.00,21.85
IND,2016-02-03 22:54,260.00,14.95
IND,2016-02-03 23:54,260.00,14.95
IND,2016-02-04 00:33,260.00,13.80
IND,2016-02-04 00:54,260.00,17.25
IND,2016-02-04 01:54,270.00,23.00
IND,2016-02-04 02:54,280.00,20.70
IND,2016-02-04 03:06,280.00,17.25
IND,2016-02-04 03:54,260.00,17.25
IND,2016-02-04 04:54,260.00,16.10
IND,2016-02-04 05:54,270.00,14.95
IND,2016-02-04 06:54,270.00,17.25
IND,2016-02-04 07:54,270.00,17.25
IND,2016-02-04 08:54,260.00,19.55
IND,2016-02-04 09:54,280.00,12.65
IND,2016-02-04 10:54,280.00,9.20
IND,2016-02-04 11:54,290.00,11.50
IND,2016-02-04 12:54,250.00,14.95
IND,2016-02-04 13:54,290.00,11.50
IND,2016-02-04 14:32,280.00,10.35
IND,2016-02-04 14:54,300.00,9.20
IND,2016-02-04 15:02,290.00,11.50
IND,2016-02-04 15:22,280.00,13.80
IND,2016-02-04 15:54,290.00,13.80
IND,2016-02-04 16:30,290.00,12.65
IND,2016-02-04 16:54,310.00,12.65
IND,2016-02-04 17:54,250.00,12.65
IND,2016-02-04 18:54,260.00,10.35
IND,2016-02-04 19:54,260.00,10.35
IND,2016-02-04 20:42,270.00,11.50
IND,2016-02-04 20:54,280.00,12.65
IND,2016-02-04 21:54,290.00,9.20
IND,2016-02-04 22:54,270.00,8.05
IND,2016-02-04 23:54,280.00,6.90
IND,2016-02-05 00:54,280.00,6.90
IND,2016-02-05 01:54,260.00,5.75
IND,2016-02-05 02:54,240.00,5.75
IND,2016-02-05 03:54,220.00,4.60
IND,2016-02-05 04:54,240.00,5.75
IND,2016-02-05 05:54,220.00,5.75
IND,2016-02-05 06:54,190.00,4.60
IND,2016-02-05 07:54,160.00,5.75
IND,2016-02-05 08:54,200.00,3.45
IND,2016-02-05 09:54,210.00,6.90
IND,2016-02-05 10:54,160.00,6.90
IND,2016-02-05 11:54,160.00,6.90
IND,2016-02-05 12:54,150.00,5.75
IND,2016-02-05 13:54,180.00,5.75
IND,2016-02-05 14:54,200.00,9.20
IND,2016-02-05 15:54,200.00,9.20
IND,2016-02-05 16:54,230.00,9.20
IND,2016-02-05 17:54,250.00,11.50
IND,2016-02-05 18:54,250.00,14.95
IND,2016-02-05 19:54,250.00,12.65
IND,2016-02-05 20:54,280.00,10.35
IND,2016-02-05 21:54,310.00,10.35
IND,2016-02-05 22:54,310.00,11.50
IND,2016-02-05 23:54,310.00,9.20
IND,2016-02-06 00:54,320.00,8.05
IND,2016-02-06 01:54,0.00,0.00
IND,2016-02-06 02:54,0.00,0.00
IND,2016-02-06 03:54,250.00,4.60
IND,2016-02-06 04:54,0.00,0.00
IND,2016-02-06 05:54,0.00,0.00
IND,2016-02-06 06:54,200.00,5.75
IND,2016-02-06 07:54,0.00,0.00
IND,2016-02-06 08:54,0.00,0.00
IND,2016-02-06 09:54,240.00,3.45
IND,2016-02-06 10:54,190.00,4.60
IND,2016-02-06 11:54,210.00,4.60
IND,2016-02-06 12:54,0.00,0.00
IND,2016-02-06 13:54,230.00,3.45
IND,2016-02-06 14:54,200.00,3.45
IND,2016-02-06 15:54,220.00,6.90
IND,2016-02-06 16:54,null,6.90
IND,2016-02-06 17:54,190.00,4.60
IND,2016-02-06 18:54,220.00,6.90
IND,2016-02-06 19:54,220.00,10.35
IND,2016-02-06 20:54,220.00,8.05
IND,2016-02-06 21:54,250.00,11.50
IND,2016-02-06 22:54,230.00,8.05
IND,2016-02-06 23:54,190.00,6.90
IND,2016-02-07 00:54,190.00,6.90
IND,2016-02-07 01:54,190.00,8.05
IND,2016-02-07 02:54,190.00,8.05
IND,2016-02-07 03:54,200.00,6.90
IND,2016-02-07 04:54,200.00,8.05
IND,2016-02-07 05:54,200.00,9.20
IND,2016-02-07 06:54,200.00,9.20
IND,2016-02-07 07:54,210.00,8.05
IND,2016-02-07 08:54,210.00,9.20
IND,2016-02-07 09:54,230.00,11.50
IND,2016-02-07 10:54,230.00,10.35
IND,2016-02-07 11:54,210.00,9.20
IND,2016-02-07 12:54,190.00,9.20
IND,2016-02-07 13:54,180.00,8.05
IND,2016-02-07 14:54,190.00,10.35
IND,2016-02-07 15:54,190.00,12.65
IND,2016-02-07 16:54,220.00,20.70
IND,2016-02-07 17:54,220.00,23.00
IND,2016-02-07 18:54,230.00,20.70
IND,2016-02-07 19:54,220.00,23.00
IND,2016-02-07 20:54,220.00,23.00
IND,2016-02-07 21:54,230.00,24.15
IND,2016-02-07 22:54,220.00,18.40
IND,2016-02-07 23:54,230.00,12.65
IND,2016-02-08 00:54,240.00,9.20
IND,2016-02-08 01:54,280.00,10.35
IND,2016-02-08 02:54,260.00,8.05
IND,2016-02-08 04:54,250.00,9.20
IND,2016-02-08 05:54,250.00,8.05
IND,2016-02-08 06:54,240.00,8.05
IND,2016-02-08 07:54,240.00,9.20
IND,2016-02-08 08:54,240.00,12.65
IND,2016-02-08 09:09,240.00,14.95
IND,2016-02-08 09:23,260.00,12.65
IND,2016-02-08 09:54,260.00,9.20
IND,2016-02-08 10:54,160.00,3.45
IND,2016-02-08 10:59,180.00,3.45
IND,2016-02-08 11:54,190.00,3.45
IND,2016-02-08 12:37,220.00,8.05
IND,2016-02-08 12:54,250.00,8.05
IND,2016-02-08 14:45,270.00,12.65
IND,2016-02-08 14:54,290.00,12.65
IND,2016-02-08 15:20,280.00,8.05
IND,2016-02-08 15:38,290.00,8.05
IND,2016-02-08 15:49,270.00,9.20
IND,2016-02-08 15:54,270.00,8.05
IND,2016-02-08 16:54,280.00,11.50
IND,2016-02-08 17:16,290.00,9.20
IND,2016-02-08 17:54,260.00,6.90
IND,2016-02-08 18:15,300.00,20.70
IND,2016-02-08 18:43,310.00,18.40
IND,2016-02-08 18:54,310.00,17.25
IND,2016-02-08 19:19,300.00,16.10
IND,2016-02-08 19:54,300.00,18.40
IND,2016-02-08 20:40,300.00,20.70
IND,2016-02-08 20:54,300.00,19.55
IND,2016-02-08 21:10,290.00,19.55
IND,2016-02-08 21:39,290.00,18.40
IND,2016-02-08 21:54,270.00,17.25
IND,2016-02-08 22:54,290.00,17.25
IND,2016-02-08 23:12,280.00,13.80
IND,2016-02-08 23:54,270.00,18.40
IND,2016-02-09 00:54,270.00,14.95
IND,2016-02-09 01:54,280.00,12.65
IND,2016-02-09 02:47,260.00,11.50
IND,2016-02-09 02:54,270.00,12.65
IND,2016-02-09 03:37,260.00,12.65
IND,2016-02-09 03:54,270.00,11.50
IND,2016-02-09 04:54,270.00,16.10
IND,2016-02-09 05:41,270.00,13.80
IND,2016-02-09 05:54,270.00,16.10
IND,2016-02-09 06:54,270.00,12.65
IND,2016-02-09 07:54,270.00,13.80
IND,2016-02-09 08:19,270.00,16.10
IND,2016-02-09 08:54,280.00,12.65
IND,2016-02-09 09:54,270.00,13.80
IND,2016-02-09 10:54,280.00,11.50
IND,2016-02-09 11:43,270.00,14.95
IND,2016-02-09 11:54,280.00,17.25
IND,2016-02-09 12:17,270.00,12.65
IND,2016-02-09 12:43,270.00,12.65
IND,2016-02-09 12:54,260.00,10.35
IND,2016-02-09 13:17,270.00,16.10
IND,2016-02-09 13:54,270.00,13.80
IND,2016-02-09 14:15,270.00,16.10
IND,2016-02-09 14:54,280.00,14.95
IND,2016-02-09 15:54,290.00,13.80
IND,2016-02-09 16:54,270.00,17.25
IND,2016-02-09 17:54,280.00,16.10
IND,2016-02-09 18:54,280.00,19.55
IND,2016-02-09 19:50,280.00,17.25
IND,2016-02-09 19:54,290.00,14.95
IND,2016-02-09 20:41,280.00,14.95
IND,2016-02-09 20:54,280.00,14.95
IND,2016-02-09 21:04,280.00,14.95
IND,2016-02-09 21:41,280.00,16.10
IND,2016-02-09 21:54,290.00,18.40
IND,2016-02-09 22:14,290.00,17.25
IND,2016-02-09 22:24,290.00,16.10
IND,2016-02-09 22:36,290.00,16.10
IND,2016-02-09 22:54,280.00,17.25
IND,2016-02-09 23:03,290.00,16.10
IND,2016-02-09 23:24,290.00,18.40
IND,2016-02-09 23:54,290.00,13.80
IND,2016-02-10 00:54,280.00,12.65
IND,2016-02-10 01:21,280.00,12.65
IND,2016-02-10 01:54,290.00,14.95
IND,2016-02-10 02:54,300.00,10.35
IND,2016-02-10 03:12,290.00,10.35
IND,2016-02-10 03:28,280.00,11.50
IND,2016-02-10 03:44,280.00,12.65
IND,2016-02-10 03:54,290.00,14.95
IND,2016-02-10 04:54,260.00,10.35
IND,2016-02-10 05:17,260.00,9.20
IND,2016-02-10 05:23,270.00,9.20
IND,2016-02-10 05:27,270.00,10.35
IND,2016-02-10 05:44,270.00,9.20
IND,2016-02-10 05:54,260.00,10.35
IND,2016-02-10 05:57,260.00,10.35
IND,2016-02-10 06:02,270.00,10.35
IND,2016-02-10 06:07,270.00,9.20
IND,2016-02-10 06:11,270.00,10.35
IND,2016-02-10 06:54,290.00,13.80
IND,2016-02-10 07:54,280.00,20.70
IND,2016-02-10 08:54,270.00,14.95
IND,2016-02-10 09:54,290.00,13.80
IND,2016-02-10 10:54,280.00,14.95
IND,2016-02-10 11:54,280.00,14.95
IND,2016-02-10 12:54,270.00,16.10
IND,2016-02-10 13:47,260.00,11.50
IND,2016-02-10 13:54,270.00,11.50
IND,2016-02-10 14:43,270.00,18.40
IND,2016-02-10 14:54,280.00,16.10
IND,2016-02-10 15:54,280.00,17.25
IND,2016-02-10 16:36,270.00,17.25
IND,2016-02-10 16:54,290.00,18.40
IND,2016-02-10 17:54,280.00,13.80
IND,2016-02-10 18:54,280.00,12.65
IND,2016-02-10 19:54,280.00,10.35
IND,2016-02-10 20:54,260.00,17.25
IND,2016-02-10 21:54,280.00,16.10
IND,2016-02-10 22:54,270.00,12.65
IND,2016-02-10 23:54,270.00,10.35
IND,2016-02-11 00:54,250.00,5.75
IND,2016-02-11 01:54,260.00,4.60
IND,2016-02-11 02:54,330.00,5.75
IND,2016-02-11 03:54,320.00,5.75
IND,2016-02-11 04:54,270.00,4.60
IND,2016-02-11 05:54,280.00,4.60
IND,2016-02-11 06:54,260.00,4.60
IND,2016-02-11 07:54,280.00,3.45
IND,2016-02-11 08:54,320.00,5.75
IND,2016-02-11 10:54,280.00,3.45
IND,2016-02-11 11:54,280.00,5.75
IND,2016-02-11 12:54,300.00,3.45
IND,2016-02-11 13:54,330.00,6.90
IND,2016-02-11 14:54,310.00,3.45
IND,2016-02-11 15:54,320.00,6.90
IND,2016-02-11 16:54,0.00,0.00
IND,2016-02-11 17:54,240.00,5.75
IND,2016-02-11 18:54,null,4.60
IND,2016-02-11 19:54,110.00,3.45
IND,2016-02-11 20:54,null,3.45
IND,2016-02-11 21:54,270.00,8.05
IND,2016-02-11 22:54,300.00,4.60
IND,2016-02-11 23:54,240.00,9.20
IND,2016-02-12 00:54,260.00,5.75
IND,2016-02-12 01:54,290.00,4.60
IND,2016-02-12 02:54,0.00,0.00
IND,2016-02-12 03:54,180.00,4.60
IND,2016-02-12 04:54,240.00,3.45
IND,2016-02-12 05:54,160.00,3.45
IND,2016-02-12 06:54,0.00,0.00
IND,2016-02-12 07:54,0.00,0.00
IND,2016-02-12 08:54,110.00,3.45
IND,2016-02-12 09:54,0.00,0.00
IND,2016-02-12 10:54,140.00,3.45
